inst_purp,cam_cnt,inst_ym,lon,lat
생활방범,4,202005,127.2383218,37.542459
생활방범,3,202206,127.1770432,37.54145409
쓰레기단속,1,201701,127.2004,37.54333
생활방범,5,201908,127.1938687,37.56953713
생활방범,3,202307,127.196743,37.534496
생활방범,5,,127.1614222,37.50544148
생활방범,4,201311,127.2000793,37.53230196
생활방범,4,201311,127.1674954,37.52657789
생활방범,5,201806,127.1915726,37.57866668
생활방범,4,,127.1531708,37.50906909
생활방범,4,,127.2055843,37.54217439
생활방범,5,202206,127.2128622,37.53855919
생활방범,5,201806,127.1843047,37.55623902
생활방범,5,201012,127.2096114,37.53974558
생활방범,3,202307,127.1838365,37.56884199
차량방범,2,200805,127.1609754,37.51436904
생활방범,3,201012,127.2327131,37.4962742
교통단속,1,201105,127.218854,37.540766
생활방범,3,202105,127.187913,37.52272039
생활방범,3,,127.215742,37.53670373
생활방범,3,201409,127.1929969,37.5054811
생활방범,5,201111,127.1987089,37.54082346
교통단속,1,202105,127.224937,37.539316
교통단속,1,201908,127.193979,37.54265
생활방범,3,201707,127.1876226,37.57451939
생활방범,4,201808,127.2019122,37.5529678
교통단속,1,200505,127.206196,37.5401
생활방범,5,201612,127.1482712,37.4785918
생활방범,4,202307,127.1884905,37.57784853
생활방범,5,201707,127.1902613,37.56955463
차량방범,2,200805,127.2403372,37.47678871
재난재해,1,,127.2406,37.4802
생활방범,3,202307,127.2169609,37.54011421
교통단속,1,202305,127.19394,37.56265
생활방범,3,,127.2133069,37.56425616
쓰레기단속,1,201801,127.2007,37.51173
생활방범,4,201111,127.158322,37.49008736
생활방범,4,201111,127.2023829,37.53843066
생활방범,4,201707,127.2303157,37.50905215
차량방범,3,201805,127.1650117,37.52931669
생활방범,5,201806,127.2132296,37.55362591
생활방범,5,201707,127.1841091,37.57884148
교통단속,1,201904,127.1981,37.54526
시설물관리,14,,127.1940625,37.5434667
쓰레기단속,2,202001,127.1996,37.54051
교통단속,1,200506,127.20713,37.54303
교통단속,1,201806,127.183554,37.562971
생활방범,3,201709,127.1597854,37.47134466
재난재해,1,,127.2021,37.5313
재난재해,1,,127.2833,37.5173
생활방범,4,201808,127.2286582,37.53640153
쓰레기단속,1,201701,127.2007,37.53536
생활방범,3,201506,127.1986068,37.51661875
생활방범,4,201811,127.1657015,37.52890105
생활방범,5,202206,127.2210077,37.54442848
생활방범,4,201012,127.2158354,37.53742009
생활방범,5,202206,127.2077697,37.53847924
생활방범,3,201012,127.2026881,37.53497877
생활방범,4,201906,127.2036787,37.56788685
쓰레기단속,2,202001,127.1993,37.54187
쓰레기단속,2,201901,127.1559,37.5251
생활방범,3,202309,127.156424,37.525046
생활방범,5,,127.1891093,37.55647048
생활방범,5,201707,127.183825,37.56946675
생활방범,3,202206,127.1992323,37.53867541
생활방범,5,201806,127.1905257,37.55514407
생활방범,4,202307,127.181517,37.577668
차량방범,2,200905,127.1551336,37.51471629
생활방범,4,201908,127.1862201,37.56267994
재난재해,1,,127.2263,37.5104
생활방범,4,201202,127.1614502,37.51575845
생활방범,4,,127.1521537,37.50830195
교통단속,1,201612,127.19546,37.56906
쓰레기단속,1,201701,127.203415,37.535244
생활방범,3,201012,127.2232373,37.54151583
차량방범,2,200905,127.2759205,37.5256125
생활방범,5,202007,127.2017882,37.53495698
생활방범,4,201704,127.2113145,37.54377047
생활방범,4,201606,127.1731406,37.51677739
교통단속,1,201910,127.194162,37.57054
시설물관리,23,,127.2143282,37.5378693
생활방범,4,201808,127.1825971,37.54111716
쓰레기단속,1,202001,127.1981,37.53944
교통단속,1,201806,127.19687,37.56613
교통단속,1,202007,127.171528,37.529524
쓰레기단속,1,202001,127.2129,37.5292
생활방범,5,201908,127.1950871,37.54442616
다목적,2,202011,127.1927801,37.52286408
생활방범,3,201311,127.2350731,37.49063126
생활방범,5,201012,127.2009057,37.53980766
생활방범,4,201506,127.2078148,37.52315565
생활방범,4,202309,127.195642,37.554956
생활방범,4,202206,127.1617108,37.52735821
생활방범,5,201612,127.152008,37.47537081
생활방범,5,202206,127.1807342,37.57676685
생활방범,4,201812,127.2047405,37.53019539
생활방범,4,201111,127.1955726,37.5196498
생활방범,5,201311,127.2032346,37.53741188
차량방범,2,201005,127.2208689,37.52641002
차량방범,4,201505,127.1941854,37.55412331
쓰레기단속,1,201701,127.1696,37.54012
생활방범,4,201606,127.1828146,37.54477434
생활방범,5,201806,127.1911819,37.56041676
생활방범,4,,127.1642535,37.50372885
재난재해,1,,127.1518,37.5153
쓰레기단속,1,202001,127.2236,37.53505
생활방범,4,201606,127.228922,37.52589469
생활방범,3,201706,127.224278,37.53353181
생활방범,3,202105,127.1712991,37.53642624
생활방범,4,201908,127.1950871,37.54442616
교통단속,1,201310,127.147792,37.479228
쓰레기단속,2,201901,127.1675,37.53312
생활방범,3,201707,127.1876226,37.57451938
생활방범,3,202307,127.175715,37.577002
생활방범,3,201906,127.1983765,37.53321986
쓰레기단속,1,201701,127.2205,37.542
생활방범,5,201707,127.1791051,37.57377827
생활방범,3,201606,127.1956654,37.53469031
생활방범,3,202105,127.187913,37.52272038
생활방범,3,201111,127.2242679,37.53478425
생활방범,3,201012,127.2086856,37.5386462
생활방범,4,201506,127.2001728,37.54381703
생활방범,5,201707,127.1923635,37.57067072
쓰레기단속,1,202112,127.2389471,37.48377314
생활방범,5,201905,127.2076095,37.53923996
쓰레기단속,1,201701,127.2103,37.53572
생활방범,5,202206,127.210539,37.53862679
생활방범,5,201806,127.2003555,37.56192601
생활방범,3,201311,127.2095081,37.55360322
생활방범,5,202309,127.2038707,37.55205768
차량방범,1,200905,127.2379572,37.54229986
생활방범,5,202304,127.2135,37.5606
생활방범,4,201111,127.1969321,37.51853011
교통단속,1,202201,127.16357,37.50208
생활방범,3,202204,127.215083,37.550974
생활방범,5,201406,127.2135277,37.54158742
생활방범,3,201905,127.2090319,37.53761041
교통단속,1,201310,127.147855,37.480989
생활방범,4,201012,127.2001413,37.53636431
쓰레기단속,1,202206,127.172024,37.539175
생활방범,4,201311,127.2054455,37.53630549
교통단속,1,201912,127.17207,37.52663
교통단속,1,202001,127.224937,37.539316
생활방범,3,201202,127.2747402,37.52599022
생활방범,5,201808,127.1556748,37.52212948
생활방범,3,201311,127.1973979,37.53437497
차량방범,2,201905,127.1819637,37.5587508
쓰레기단속,1,202112,127.2074503,37.54043839
교통단속,1,201912,127.187926,37.55816
교통단속,1,201106,127.225991,37.543774
생활방범,3,,127.1895502,37.55237009
생활방범,3,,127.1941455,37.57104417
생활방범,3,201806,127.1825943,37.56277359
생활방범,4,201311,127.2347344,37.54060373
시설물관리,10,202011,127.2405632,37.5420253
생활방범,3,,127.2832289,37.51724366
생활방범,3,202206,127.2262279,37.5333265
생활방범,4,201311,127.199153,37.53551679
생활방범,4,202206,127.2192217,37.54200184
생활방범,3,201908,127.188728,37.573265
생활방범,5,,127.1587913,37.50842645
생활방범,4,201811,127.1720121,37.52555427
생활방범,3,201908,127.2044053,37.55672153
생활방범,4,201808,127.1927976,37.52361527
생활방범,3,202307,127.219439,37.543539
생활방범,4,201111,127.210728,37.53602292
생활방범,5,201111,127.2119615,37.54097848
차량방범,1,201005,127.1804272,37.57873822
생활방범,4,,127.1981519,37.58168523
교통단속,1,202305,127.18629,37.5632
생활방범,4,201704,127.2263719,37.54478731
쓰레기단속,1,201701,127.1993,37.53882
재난재해,1,,127.2045,37.5342
생활방범,5,201811,127.1720121,37.52555427
쓰레기단속,2,201801,127.2022,37.53651
쓰레기단속,1,202306,127.191361,37.504111
생활방범,4,202105,127.19796,37.566553
생활방범,4,201906,127.1870321,37.52115059
생활방범,4,201311,127.2021348,37.53748386
쓰레기단속,1,202001,127.1993,37.54373
생활방범,4,201806,127.1981655,37.56398734
생활방범,3,202206,127.1972741,37.56092445
생활방범,5,201504,127.2090552,37.55370804
생활방범,3,202307,127.1887703,37.55709254
생활방범,4,201707,127.1813329,37.56653464
생활방범,4,201808,127.2073711,37.56402408
교통단속,1,202305,127.18974,37.54868
재난재해,1,,127.1774,37.5768
생활방범,4,201412,127.204184,37.57600307
생활방범,3,201012,127.2232373,37.54151584
쓰레기단속,1,202206,127.20269,37.572311
생활방범,5,201704,127.2090768,37.54434563
생활방범,4,201704,127.2131206,37.54395999
생활방범,3,202105,127.1509907,37.51978684
생활방범,3,201808,127.1627779,37.48721365
생활방범,4,201401,127.2029536,37.5377543
교통단속,1,202105,127.187926,37.55816
생활방범,3,201012,127.2011396,37.53544336
재난재해,1,,127.2136,37.5368
생활방범,4,201808,127.22893,37.50807732
생활방범,4,201311,127.1990657,37.55527167
생활방범,4,202206,127.2100167,37.53742488
생활방범,5,202005,127.20176,37.53985972
재난재해,1,,127.186,37.5497
교통단속,1,201908,127.188338,37.522213
생활방범,4,201707,127.1849,37.57480992
생활방범,5,,127.1610489,37.50978088
생활방범,5,201806,127.1982417,37.55961878
생활방범,5,201012,127.2138977,37.53608561
쓰레기단속,1,202306,127.201638,37.548845
차량방범,3,201505,127.180938,37.57513928
생활방범,4,202309,127.1982417,37.55961878
생활방범,4,201609,127.1920071,37.51370732
생활방범,4,,127.206074,37.56556925
생활방범,4,,127.1929877,37.56286027
생활방범,3,201012,127.200078,37.54290183
생활방범,4,202206,127.1488597,37.51643063
생활방범,4,202206,127.1871805,37.55637292
차량방범,2,201605,127.1813329,37.56653464
생활방범,3,201506,127.2085814,37.54358121
재난재해,1,,127.1896,37.5623
생활방범,3,201202,127.198277,37.55081723
생활방범,5,201707,127.1941454,37.57104416
생활방범,5,202206,127.1859349,37.56553545
교통단속,1,202011,127.158664,37.487861
생활방범,4,202005,127.1488597,37.51643063
교통단속,1,202305,127.222823,37.543018
생활방범,5,201906,127.2217548,37.52751737
생활방범,3,201311,127.2363057,37.48710021
생활방범,4,201311,127.2052265,37.53867623
차량방범,5,202105,127.1889854,37.54861493
생활방범,5,202206,127.2130811,37.53959278
생활방범,5,,127.1871805,37.55637292
생활방범,4,201707,127.1891107,37.57566186
생활방범,3,202105,127.1577195,37.51643585
생활방범,4,201111,127.2017378,37.54219794
생활방범,3,202307,127.1967958,37.53423391
교통단속,1,202010,127.20408,37.54322
생활방범,5,201606,127.2235982,37.52208578
생활방범,5,201707,127.1863913,37.56811428
생활방범,3,201704,127.1959779,37.5308919
생활방범,5,,127.2020822,37.5566817
생활방범,5,202105,127.2074213,37.54902751
생활방범,3,201012,127.2011396,37.53544336
생활방범,5,201806,127.1994388,37.55968851
생활방범,5,201111,127.1987089,37.54082347
생활방범,5,201311,127.2032346,37.53741188
생활방범,4,201311,127.2016077,37.53984185
생활방범,5,202307,127.192277,37.555303
쓰레기단속,1,202112,127.2045889,37.52223704
생활방범,5,201906,127.1665612,37.52791766
생활방범,5,,127.1631456,37.50303953
교통단속,1,201912,127.20974,37.55466
쓰레기단속,2,202101,127.2111,37.53808
생활방범,5,,127.2083983,37.5724822
생활방범,5,,127.1851502,37.54976675
생활방범,4,201311,127.2115369,37.54931129
생활방범,5,201908,127.1941494,37.54294282
생활방범,3,201111,127.2014589,37.53917358
교통단속,1,202011,127.20674,37.54194
생활방범,4,,127.1515202,37.51047013
생활방범,4,201401,127.22083,37.53761619
교통단속,1,202406,127.15675,37.48753
생활방범,5,,127.183825,37.56946675
생활방범,3,202204,127.215083,37.550974
교통단속,1,200607,127.191221,37.560301
생활방범,5,201808,127.1556748,37.52212948
생활방범,5,201506,127.1993564,37.52256654
생활방범,5,,127.1942501,37.58107532
생활방범,2,201608,127.2001889,37.55589523
교통단속,1,201309,127.148962,37.479213
생활방범,4,201606,127.2232636,37.52989927
생활방범,4,,127.1546504,37.51075066
생활방범,4,201908,127.1924544,37.54811112
쓰레기단속,1,201701,127.1616,37.48963
쓰레기단속,1,201701,127.1993,37.53882
생활방범,4,201707,127.1891107,37.57566185
생활방범,3,201111,127.227591,37.53427975
생활방범,5,202105,127.2192217,37.54200183
쓰레기단속,1,201701,127.2007,37.54117
생활방범,3,202206,127.1975778,37.53700667
교통단속,1,201912,127.202944,37.541685
생활방범,5,201612,127.1475918,37.47551754
생활방범,3,202307,127.1595019,37.515288
교통단속,1,202212,127.19908,37.55999
생활방범,5,201707,127.1876226,37.57451939
생활방범,4,201706,127.1985522,37.54796782
생활방범,5,202206,127.210539,37.53862678
생활방범,4,,127.147465,37.50805441
생활방범,3,202206,127.2051664,37.54016122
쓰레기단속,1,201801,127.1911,37.50281
쓰레기단속,1,201801,127.2068,37.53992
재난재해,1,,127.197,37.5111
생활방범,5,202206,127.2088717,37.5391917
생활방범,4,201506,127.1986809,37.51620504
쓰레기단속,2,201701,127.2006,37.53932
생활방범,5,202005,127.1464242,37.51692526
교통단속,1,202011,127.15773,37.48914
생활방범,4,201111,127.2152296,37.53675444
생활방범,2,202206,127.1975778,37.53700667
생활방범,4,201906,127.2135277,37.54158741
쓰레기단속,2,202101,127.1565,37.51572
시설물관리,2,202011,127.1927801,37.52286408
생활방범,5,201012,127.2094869,37.53313466
생활방범,4,,127.1955001,37.55323018
생활방범,4,,127.2309779,37.54361414
생활방범,3,,127.1869822,37.54210357
생활방범,5,201806,127.1884904,37.57784853
생활방범,4,201606,127.2232636,37.52989926
생활방범,3,201311,127.2082961,37.55144574
생활방범,5,201806,127.1788434,37.57655745
생활방범,5,201111,127.2030788,37.5430124
생활방범,4,201707,127.1813239,37.57090209
생활방범,4,201806,127.1952884,37.5624981
생활방범,4,201606,127.2120741,37.53857721
생활방범,4,201808,127.2269119,37.53671232
쓰레기단속,2,201901,127.1838,37.55769
생활방범,3,202307,127.184732,37.574296
생활방범,5,,127.2195818,37.54907798
교통단속,1,202307,127.15545,37.50931
생활방범,5,201606,127.1961913,37.52767866
쓰레기단속,1,201701,127.2008,37.51383
생활방범,3,201606,127.1980111,37.5283387
생활방범,4,201411,127.1938294,37.52232704
생활방범,3,201111,127.2124425,37.55023201
재난재해,1,,127.276,37.5256
생활방범,4,201506,127.2108735,37.53089616
생활방범,4,201806,127.1891093,37.55647047
생활방범,4,202105,127.1904409,37.55626589
생활방범,4,201706,127.20176,37.53985972
생활방범,3,202307,127.18387,37.554576
생활방범,4,201111,127.1704769,37.5385405
생활방범,4,,127.1972734,37.55380049
생활방범,3,202307,127.1828441,37.5688279
재난재해,1,,127.2224,37.5277
생활방범,5,201707,127.1941455,37.57104417
쓰레기단속,1,201701,127.1582,37.51818
교통단속,1,201806,127.184718,37.577322
쓰레기단속,1,201701,127.2056,37.55125
생활방범,3,201012,127.2372182,37.54132127
생활방범,3,,127.2336389,37.53933321
생활방범,3,202206,127.1975778,37.53700666
생활방범,3,,127.1623263,37.49960956
생활방범,5,,127.2084378,37.55337669
생활방범,3,201202,127.2245373,37.53973058
교통단속,1,202406,127.160672,37.48566
생활방범,5,,127.2154558,37.55839791
생활방범,4,201808,127.1605913,37.51673472
생활방범,5,,127.216629,37.55545807
생활방범,4,201506,127.2157313,37.53739298
