cc_name,cc_type,oper_stat,appr_dt,close_dt,bus_yn,appr_cap,curr_cnt,lon,lat
토토어린이집,가정,정상,2007-08-08,,미운영,17,14,127.06587442404359,37.20258699262701
초록별어린이집,가정,폐지,2007-08-09,2019-01-22,미운영,15,0,127.0478717273475,37.2134839311609
반월사임당어린이집,가정,정상,2007-08-28,,미운영,20,13,127.0657089,37.23342613
온누리 어린이집,민간,폐지,2007-09-03,2013-06-03,운영,169,0,126.8208809,37.19932184
숲속친구어린이집,가정,폐지,2007-09-05,2025-05-07,미운영,19,0,127.0647025,37.23489327
바다별어린이집,가정,폐지,2007-09-03,2022-03-14,미운영,20,0,127.0400531,37.20929606
기산어린이집,가정,폐지,2007-08-31,2015-12-17,운영,19,0,126.9332924,37.17617156
동탄삼부어린이집,민간,폐지,2007-08-21,2020-08-10,미운영,30,0,127.0715564,37.20771344
두산꿈초롱어린이집,가정,폐지,2007-09-01,2020-03-05,미운영,20,0,127.0683238,37.23147424
빛솔어린이집,가정,폐지,2007-09-17,2018-05-24,미운영,19,0,127.0417958008766,37.203012418581146
다현어린이집,가정,폐지,2007-10-01,2025-03-19,미운영,17,0,127.0406862562908,37.209323765569366
두산어린이집,가정,폐지,2007-09-19,2022-03-25,미운영,20,0,127.06532752982955,37.234590301201855
행복한어린이집,가정,폐지,2007-09-21,2024-03-04,미운영,20,0,127.06483,37.20313
쌍용지혜샘어린이집,가정,폐지,2007-10-05,2023-03-06,미운영,20,0,127.07377910442364,37.19492339203876
쌍용즐거운어린이집,가정,폐지,2007-10-05,2020-10-16,미운영,20,0,127.07377910442364,37.19492339203876
전원어린이집,가정,폐지,2007-10-10,2015-03-23,운영,20,0,127.0276335105216,37.13962906175353
한화아이뜰어린이집,가정,폐지,2008-11-14,2019-02-26,미운영,19,0,127.07672640863692,37.19573967555266
하얀콩어린이집,가정,폐지,2007-10-11,2024-03-04,미운영,20,0,127.07672640863692,37.19573967555266
러브아이어린이집,가정,폐지,2007-10-11,2021-03-29,미운영,20,0,127.07673,37.19574
키즈솔어린이집,가정,폐지,2007-12-07,2025-03-04,미운영,19,0,127.078843,37.18676573
세모네모어린이집,가정,폐지,2007-10-15,2013-07-03,미운영,20,0,127.0793599,37.18612366
경남아띠어린이집,가정,폐지,2007-10-22,2023-03-03,미운영,20,0,127.07204,37.198845
솔빛사임당어린이집,가정,폐지,2007-10-22,2021-02-17,미운영,20,0,127.07377910442364,37.19492339203876
나루토리어린이집,가정,폐지,2007-10-19,2022-03-04,미운영,20,0,127.0825451,37.19476738
도담별어린이집,가정,정상,2007-10-29,,미운영,20,8,127.04825419084688,37.19841460006153
동화뜨란채어린이집,가정,폐지,2007-11-01,2019-02-28,운영,19,0,126.9381324,37.18807337
반디어린이집,가정,정상,2007-10-15,,미운영,19,19,127.07378,37.194923
뿌뿌어린이집,가정,정상,2007-10-19,,미운영,20,20,127.0685608,37.23053086
품으로어린이집,가정,폐지,2007-10-30,2021-05-26,미운영,20,0,127.0824036,37.18589406
동탄노리숲어린이집,가정,폐지,2007-11-06,2020-03-16,미운영,20,0,127.07377910442364,37.19492339203876
애플베베어린이집,가정,폐지,2007-10-19,2021-04-08,미운영,20,0,127.07204,37.198845
꼬맹이어린이집,가정,폐지,2007-11-07,2023-03-08,미운영,20,0,127.07872,37.194786
맑은아이어린이집,가정,정상,2007-11-08,,미운영,19,11,127.06466908073784,37.23552549825877
나루어린이집,가정,폐지,2007-11-06,2025-03-04,미운영,20,0,127.07390751016044,37.19261661714538
FunShine어린이집,가정,폐지,2007-11-08,2024-03-04,미운영,20,0,127.07648930821152,37.19294296166725
펀키즈어린이집,민간,폐지,2007-09-01,2012-08-30,,49,0,127.0859461,37.20108874
새싹아이어린이집,민간,정상,2007-11-06,,운영,39,38,126.95962188690164,37.21454635711188
리틀큰별어린이집,가정,폐지,2007-11-08,2020-03-12,미운영,20,0,127.04151417926668,37.19888209650048
시립아름어린이집,국공립,정상,2007-11-10,,미운영,25,25,127.00702882325103,37.20058674365205
참누리어린이집,가정,정상,2007-10-23,,미운영,20,12,127.04985926727063,37.21979135741168
새싹어린이집,가정,폐지,2007-11-13,2023-03-06,운영,20,0,126.9595825,37.21415287
새별어린이집,가정,폐지,2007-11-14,2020-03-06,운영,19,0,126.9546731,37.21893045
키즈로베 어린이집,가정,폐지,2007-11-15,2024-04-01,미운영,19,0,126.8178927,37.19786385
동탄나루아이어린이집,가정,폐지,2007-12-03,2021-06-14,미운영,20,0,127.07241,37.19193
기린어린이집,가정,폐지,2008-07-07,2016-01-07,운영,20,0,127.0737719,37.19428912
꼬마별어린이집,가정,정상,2007-10-17,,미운영,20,19,126.9731592,37.21287916
완두콩어린이집,가정,정상,2007-12-06,,미운영,20,17,127.0468399,37.21017176
여울어린이집,가정,폐지,2007-12-10,2024-05-01,미운영,19,0,127.09088967138072,37.19063825830873
신성어린이집,가정,정상,2007-12-12,,미운영,20,9,126.910921,37.13765994
꼬망쎄어린이집,가정,폐지,2007-12-18,2021-03-15,미운영,20,0,126.9595825,37.21415287
새미어린이집,가정,폐지,2007-12-18,2016-04-14,미운영,20,0,127.07648930821152,37.19294296166725
키즈앤맘어린이집,가정,정상,2007-12-12,,미운영,20,20,126.9749297297577,37.21492677440557
해달별어린이집,가정,폐지,2007-12-28,2024-04-05,미운영,20,0,127.0022452,37.19289913
맘앤키즈어린이집,가정,폐지,2007-12-27,2021-06-10,미운영,19,0,127.0422972,37.20457807
초록숲어린이집,가정,폐지,2008-01-03,2025-04-21,미운영,20,0,127.05885028600912,37.23423778366476
새벽별어린이집,가정,폐지,2007-12-31,2019-04-19,미운영,19,0,126.9764494,37.21576499
큰나라어린이집,가정,폐지,2008-02-28,2022-03-14,미운영,19,0,127.0217079,37.20429178
본어린이집,가정,정상,2008-01-02,,미운영,20,15,127.0358,37.21536
서해미소어린이집,가정,폐지,2008-01-15,2024-03-04,미운영,20,0,127.07085,37.19733
예가사랑어린이집,가정,폐지,2008-01-17,2020-05-08,미운영,20,0,126.9532933,37.24196619
산들숲생태어린이집,가정,폐지,2008-01-17,2019-06-05,운영,20,0,126.9532933,37.24196619
행복한아이들어린이집,가정,폐지,2008-01-10,2022-07-15,미운영,20,0,127.06898665375708,37.20151184360228
스카이뷰어린이집,가정,폐지,2008-01-17,2023-02-28,미운영,20,0,127.0714033,37.19556816
시립동화1단지어린이집,국공립,정상,2008-01-31,,미운영,26,24,126.9577148,37.21798048
i예뻐어린이집,가정,폐지,2008-01-30,2024-03-19,미운영,20,0,127.07932645899896,37.19186704099318
시립삼봉어린이집,국공립,정상,2008-01-31,,미운영,24,23,126.946546,37.21746897
예꿈어린이집,가정,정상,2008-01-23,,미운영,20,20,127.05394848312402,37.20298047606511
시립동화2단지어린이집,국공립,정상,2008-01-31,,미운영,27,23,126.9605091,37.2185538
양지샤론어린이집,가정,정상,2008-01-17,,운영,20,20,126.9532933,37.24196619
사랑뜰어린이집,가정,폐지,2008-01-28,2024-03-27,미운영,13,0,127.0403289335942,37.20681536277126
시립동화3단지어린이집,국공립,정상,2008-01-31,,미운영,29,29,126.9622373,37.21708757
시립능동7단지어린이집,국공립,정상,2008-01-30,,미운영,27,19,127.06003,37.214714
해든어린이집,가정,폐지,2008-02-11,2020-10-30,미운영,16,0,127.05045229872567,37.21106804621888
두산위브어린이집,가정,정상,2008-01-28,,미운영,20,14,127.0542044442187,37.20255235980824
꽃들어린이집,가정,폐지,2007-11-15,2021-05-10,미운영,20,0,127.07240662488564,37.19192553527838
에코비어린이집,가정,폐지,2008-01-07,2016-09-30,미운영,20,0,127.07932645899896,37.19186704099318
새봄어린이집,가정,폐지,2008-02-11,2022-09-30,미운영,20,0,127.05075356866728,37.20925545486479
행복한리더로어린이집,민간,정상,2008-02-02,,미운영,62,62,127.065826,37.20255647
향남하늘빛어린이집,민간,폐지,2008-02-05,2022-08-19,운영,163,0,126.8993798,37.10844795
아이맘어린이집,가정,폐지,2008-02-14,2024-04-12,미운영,19,0,127.0385892,37.19920184
솔빛사랑어린이집,민간,재개,2008-02-15,,미운영,34,34,127.0747738,37.19479796
푸른나래어린이집,가정,폐지,2008-02-13,2017-03-01,미운영,20,0,127.05376363091204,37.20361309813107
포도원어린이집,가정,폐지,2008-02-25,2022-03-11,미운영,19,0,127.05376363091204,37.20361309813107
은아어린이집,민간,폐지,2008-02-14,2018-12-21,운영,27,0,127.0186441,37.2067048
사랑샘어린이집,가정,폐지,2008-02-22,2014-07-08,미운영,19,0,127.0417958008766,37.203012418581146
솔미어린이집,민간,폐지,2008-02-05,2024-05-01,운영,160,0,126.950745,37.09031847
하나어린이집,가정,폐지,2008-02-22,2021-03-11,미운영,19,0,127.0385168,37.20624421
반석어린이집,민간,정상,2008-02-22,,미운영,36,23,127.07672640863692,37.19573967555266
병점뉴질랜드어린이집,민간,정상,2008-02-27,,운영,270,190,127.0371572,37.20924642
별초롱어린이집,가정,폐지,2008-02-27,2018-04-04,운영,19,0,127.02813127101372,37.13431989025069
현대자동차남양연구소 어린이집,직장,정상,2008-02-22,,미운영,120,78,126.8238092,37.19811918
엄마사랑어린이집,가정,폐지,2008-01-17,2015-03-02,미운영,12,0,126.9607189,37.21606864
키즈클래식어린이집,가정,정상,2008-02-25,,미운영,20,8,126.9703412,37.22624395
풀향기어린이집,민간,정상,2008-02-29,,운영,199,153,126.9558913548,37.2131069513
리틀산길어린이집,가정,폐지,2008-02-21,2022-09-26,미운영,20,0,127.0417958008766,37.203012418581146
푸른숲속어린이집,가정,폐지,2008-03-06,2021-04-07,미운영,20,0,127.0605945,37.20201139
키즈파크어린이집,민간,정상,2008-03-10,,미운영,29,28,127.067364,37.23300485
무지개천사어린이집,가정,폐지,2008-02-25,2018-07-19,미운영,11,0,126.9840445618895,37.162082005295815
그린시티어린이집,가정,폐지,2008-03-10,2020-09-11,운영,19,0,126.8647832,37.23573347
아이튼튼어린이집,가정,폐지,2008-03-14,2016-05-20,미운영,20,0,127.0400531,37.20929606
트윙클어린이집,가정,폐지,2008-03-14,2022-03-10,미운영,20,0,127.0429283,37.20026963
해마루어린이집,가정,폐지,2008-03-18,2016-09-21,운영,20,0,126.8059697,37.07504345
소리엘어린이집,가정,폐지,2008-03-27,2019-04-25,미운영,19,0,127.06863441869675,37.21028039936673
아이비어린이집,가정,폐지,2008-03-28,2021-03-11,미운영,20,0,127.05376363091204,37.20361309813107
도란도란어린이집,가정,폐지,2008-03-25,2025-09-30,미운영,19,0,127.0429374,37.20294505
산들꽃어린이집,민간,정상,2008-03-26,,미운영,29,29,127.0782567089456,37.19426275065886
아람어린이집,가정,폐지,2008-03-24,2024-01-11,미운영,20,0,127.057432,37.20648814
모아미래어린이집,민간,정상,2008-04-04,,운영,36,36,127.05624,37.200768
해와달어린이집,가정,폐지,2008-04-02,2022-04-04,미운영,19,0,127.013857,37.20794279
혜명어린이집,가정,폐지,2008-04-07,2023-08-01,미운영,20,0,127.06292153079976,37.20064593071538
시립진안어린이집,국공립,정상,2008-04-15,,미운영,125,77,127.0384289,37.21672141
체리어린이집,가정,폐지,2008-04-15,2022-03-15,미운영,20,0,127.05045229872567,37.21106804621888
큰빛어린이집,가정,정상,2008-04-16,,미운영,20,9,127.0454398,37.21578691
리틀존어린이집,가정,폐지,2008-04-17,2020-11-05,미운영,20,0,127.0402388,37.20725929
새한빛어린이집,민간,정상,2008-04-14,,미운영,25,21,127.07204,37.198845
옹기종기어린이집,가정,폐지,2008-05-02,2019-07-01,미운영,20,0,126.9461191,37.22029278
베베어린이집,가정,폐지,2008-05-16,2016-12-22,미운영,20,0,126.98564,37.22253
사랑몬테소리어린이집,민간,폐지,2008-05-16,2020-03-02,미운영,24,0,127.07524,37.195873
숲속미루어린이집,민간,정상,2008-05-30,,미운영,35,30,127.07932,37.191868
엄마품어린이집,가정,폐지,2008-06-02,2023-03-01,미운영,20,0,127.0558119770714,37.21339395525221
녹산어린이집,가정,폐지,2008-06-09,2023-04-20,미운영,20,0,127.0400531,37.20929606
한신키즈어린이집,가정,폐지,2008-06-03,2020-06-19,운영,19,0,126.9381427,37.23846396
솔빛몬테소리어린이집,가정,폐지,2008-06-09,2025-03-04,미운영,20,0,127.06685513102724,37.20082759068725
반올림어린이집,가정,폐지,2008-06-18,2023-03-01,미운영,20,0,127.0576171835921,37.20204841293796
해랑어린이집,가정,폐지,2008-06-20,2025-11-18,운영,17,0,126.9764494,37.21576499
베이브하우스어린이집,가정,정상,2008-06-03,,미운영,20,20,127.05581,37.213394
우리천사어린이집,가정,정상,2008-06-25,,미운영,20,20,126.9532468,37.23733963
아기별어린이집,가정,정상,2008-06-25,,미운영,20,20,126.953385106,37.236198052
우림필유어린이집,가정,정상,2008-06-25,,미운영,19,15,126.90246451335194,37.12995800551205
동화마을어린이집,가정,폐지,2008-06-18,2022-09-28,미운영,20,0,127.0577454,37.20302772
맘편한어린이집,가정,폐지,2008-06-25,2023-10-25,미운영,20,0,126.9551304,37.23592714
한울어린이집,가정,폐지,2008-06-27,2020-03-06,미운영,20,0,126.953385106,37.236198052
미래어린이집,가정,정상,2008-07-07,,미운영,20,9,127.0515497,37.2076054
리안어린이집,민간,정상,2008-07-02,,미운영,26,14,126.9632749,37.21355448
정다운어린이집,가정,폐지,2008-07-09,2023-03-01,미운영,20,0,127.05293739702034,37.20767901219641
숲속나라어린이집,가정,정상,2008-07-09,,미운영,20,20,127.0546968,37.20701871
예쁜마음어린이집,가정,정상,2008-07-08,,미운영,20,20,126.9036197,37.19510647
브레인도만스쿨어린이집,가정,폐지,2008-07-08,2024-05-08,운영,20,0,126.9632749,37.21355448
풀잎어린이집,가정,정상,2008-07-08,,미운영,17,17,126.96320501501546,37.21357439063117
해피어린이집,가정,폐지,2008-07-16,2022-03-04,미운영,18,0,127.05348156857896,37.19978555874749
라온아이어린이집,가정,정상,2008-07-17,,미운영,20,13,127.0546968,37.20701871
꼬마동산어린이집,가정,폐지,2008-07-21,2023-03-01,미운영,20,0,127.0546968,37.20701871
해사랑어린이집,가정,폐지,2008-07-16,2018-11-01,미운영,18,0,127.05348156857896,37.19978555874749
행복나무어린이집,가정,폐지,2008-07-22,2024-03-04,미운영,19,0,127.0534860741853,37.19978555671339
반딧불이어린이집,가정,정상,2008-07-24,,미운영,20,15,127.0558119770714,37.21339395525221
한슬어린이집,가정,폐지,2008-07-22,2017-03-02,미운영,20,0,127.0617494,37.23346691
꿈마루어린이집,가정,폐지,2008-07-21,2020-03-12,미운영,20,0,126.9373419,37.24043195
푸른솔어린이집,민간,폐지,2008-07-30,2025-12-05,운영,126,0,126.9795763,37.20628729
알찬어린이집,가정,폐지,2008-07-24,2016-08-22,미운영,19,0,126.9611458,37.21854317
우림한양어린이집,가정,폐지,2008-07-23,2022-04-04,미운영,20,0,126.9101789,37.13094177
예빛어린이집,민간,정상,2008-08-05,,미운영,63,59,127.05376363091204,37.20361309813107
토실토실어린이집,가정,정상,2008-08-04,,미운영,20,13,127.04555379401305,37.20795780320193
늘푸른동산어린이집,민간,정상,2008-08-06,,운영,69,32,127.0558119770714,37.21339395525221
키즈요정어린이집,가정,정상,2008-07-24,,미운영,18,18,127.05348156857896,37.19978555874749
애플트리어린이집,민간,정상,2008-08-04,,미운영,40,37,127.0582,37.206593
누리봄어린이집,민간,정상,2008-08-08,,미운영,26,25,127.06769870778204,37.23663659726247
정빈어린이집,민간,정상,2008-08-22,,미운영,53,45,127.058374,37.21508036
메이루즈어린이집,가정,폐지,2008-08-28,2025-08-31,미운영,20,0,127.0583660306757,37.20906047545203
예꿈어린이집,가정,폐지,2008-09-01,2016-01-14,미운영,19,0,126.8037713,37.20390978
다해어린이집,민간,정상,2008-09-01,,미운영,49,31,127.0546968,37.20701871
하늘아이어린이집,민간,정상,2008-09-02,,운영,39,19,126.9309031,37.16048545
동일키즈어린이집,가정,정상,2008-09-09,,운영,20,20,126.9566866,37.21638642
은샘어린이집,가정,폐지,2008-09-23,2025-03-04,미운영,20,0,127.0735331,37.21014475
몬테소리아이뜰어린이집,가정,폐지,2008-09-23,2025-03-04,미운영,16,0,127.05735913837351,37.19969454065233
아이꿈어린이집,가정,정상,2008-09-23,,미운영,20,20,127.07387951510822,37.21011956040688
캐슬어린이집,가정,폐지,2008-09-24,2013-06-25,운영,20,0,127.071939,37.20646211
