bis_id,stn_nm,lon,lat
GGB233000517,팔탄초등학교,126.9031833,37.1596333
GGB233000518,건농골교차로,126.85005,37.2568667
GGB233000519,덕우저수지,126.9227833,37.1650333
GGB233000520,소동촌,126.90795,37.1607167
GGB233000521,팔탄초등학교,126.90325,37.1594833
GGB233000522,우림아파트.화성노인회관,126.9021167,37.1281333
GGB233001581,상기리입구,126.9409167,37.1998833
GGB233001582,유앤아이.화성청소년수련관,127.03295,37.2038833
GGB233001583,이화1리마을회관,126.7897667,37.0427667
GGB233001584,이화1리,126.7951,37.0469833
GGB233001586,공단입구,126.8444,37.1038667
GGB233001587,금호어울림2차,127.1006333,37.16095
GGB233001588,공단사거리,126.8419167,37.1068167
GGB233001589,파카.3M,126.8395167,37.1100667
GGB233001590,향남주공1단지,126.9135,37.1195833
GGB233001591,존슨메티,126.83775,37.1122
GGB233001592,노루오토코팅,126.8399667,37.11395
GGB233001593,마하리,126.9457833,37.1755
GGB233001594,마하리앞,126.94575,37.1755833
GGB233001595,정승마을앞,126.9515167,37.1705667
GGB233001596,정승마을앞,126.9515333,37.1707
GGB233001597,백2리앞,126.9553667,37.1674167
GGB233001598,백2리앞,126.9553833,37.1674833
GGB233001599,백1리,126.95805,37.1664333
GGB233001600,오일리,126.9682833,37.1665167
GGB233001601,오일리,126.9682,37.1664167
GGB233001602,금호어울림2차,127.1008,37.1611333
GGB233001603,정남중학교,126.978,37.1664833
GGB233001604,문학4리,126.9718,37.1514833
GGB233001605,동오첨단산업단지,126.9601667,37.1455
GGB233001606,동오첨단산업단지,126.9608,37.1467667
GGB233001607,동오리종점,126.9535167,37.13195
GGB233001608,서희스타힐스.단독주택,127.12,37.1734833
GGB233001609,한백고등학교,127.1143333,37.2077833
GGB233001610,상봉초등학교,126.9539667,37.2182333
GGB233001612,동화휴먼시아6단지,126.9599833,37.2151
GGB233001613,동화중학교.동화초등학교,126.96165,37.2143833
GGB233001614,한신더휴,127.1237833,37.1865167
GGB233001615,동화휴먼시아2단지,126.9600833,37.2175833
GGB233001616,동화마을1단지.화성고용센터,126.9585833,37.2177333
GGB233001617,동문아파트.협성대학교.봉담중고교,126.9523833,37.2173833
GGB233001618,동탄이마트.한림대병원,127.0779333,37.2140333
GGB233001619,동탄이마트.한림대병원,127.0778333,37.2144833
GGB233001620,힐스테이트.호반5차,127.1229667,37.1847833
GGB233001621,구봉산근린공원,127.0442167,37.2036167
GGB233001622,센트럴허브시티,127.04195,37.2035167
GGB233001623,동원로얄듀크2차.목동초,127.1233,37.18875
GGB233001624,동화초중교,126.96215,37.2147
GGB233001625,반도5차.파라곤,127.0930167,37.1964167
GGB233001626,석포6리(마파지),126.81655,37.1432833
GGB233001627,구봉산근린공원,127.04445,37.20365
GGB233001628,반도5차.파라곤,127.0925167,37.1964
GGB233001629,반도유보라6차,127.0925333,37.2037167
GGB233001630,수작이교차로,126.8164167,37.2134333
GGB233001631,반도유보라6차,127.0930333,37.2039167
GGB233001632,업무복합부지,127.0930167,37.1993333
GGB233001633,미득골마을,127.0369,37.2197833
GGB233001634,업무복합부지,127.0925167,37.1991667
GGB233001635,치동초등학교,127.09255,37.208
GGB233001636,치동초등학교,127.0930333,37.2079333
GGB233001637,린스트라우스.한화,127.0985667,37.19625
GGB233001638,반도5차,127.09145,37.1944667
GGB233001639,동탄2동행정복지센터,127.0728833,37.1964167
GGB233001640,동탄2동행정복지센터,127.0726,37.19715
GGB233001641,반도5차,127.0908,37.1941667
GGB233001642,포스코정문앞,127.0700667,37.1990167
GGB233001643,거문들,126.8298833,37.0894667
GGB233001644,센트럴파크뷰아파트(중),127.06335,37.1995
GGB233001645,어은리,126.8373833,37.0864167
GGB233001646,어은리,126.8373833,37.0865
GGB233001648,신미주아파트,127.09255,37.1928667
GGB233001649,신미주아파트,127.0929833,37.1929667
GGB233001650,동탄1동행정복지센터.헌혈의집,127.07235,37.20685
GGB233001651,현대아이파크,127.0706167,37.2057333
GGB233001652,예당예원초,127.0775833,37.2107
GGB233001653,롯데케슬정문,127.0749167,37.2092667
GGB233001654,분천리,126.95985,37.2091833
GGB233001655,분천리,126.9597167,37.2093833
GGB233001656,동화중학교,126.9612667,37.2136
GGB233001657,주공6단지,126.9609333,37.21365
GGB233001658,동일하이빌.화성고용센터,126.9583167,37.2163333
GGB233001659,중심상가.화성고용센터,126.9591167,37.2161
GGB233002882,각골입구,126.7096833,37.2278333
GGB233002883,천등1리.등굴,126.7069167,37.23335
GGB233002884,천등3리.새말,126.702,37.2415167
GGB233002885,독지1리.돌내입구,126.6991667,37.2461
GGB233002886,독지2리.문지마을,126.6939167,37.25195
GGB233002887,독지2리.문지마을,126.6940167,37.2520333
GGB233002888,자안사거리,126.8754833,37.19735
GGB233002889,남양현대2차,126.8239333,37.2009667
GGB233002890,덕천리삼거리,126.8714,37.1424
GGB233002891,(임시)자이라젠느.중흥S센트럴에듀,126.96605,37.2211667
GGB233002892,(임시)자이라젠느.중흥S센트럴에듀,126.9673667,37.2215833
GGB233002893,(임시)자이라피네.중흥S센트럴에듀,126.9691667,37.2212
GGB233002894,(임시)자이라피네.중흥S센트럴에듀,126.969,37.22175
GGB233002895,삼존3리,126.7655667,37.2194
GGB233002897,송정1리,126.7959,37.2242
GGB233002902,지화1리마을회관,126.6892,37.21935
GGB233002903,파인웰,126.68055,37.2155
GGB233002904,파인웰,126.6805667,37.2153667
GGB233002905,화량교회,126.6791833,37.2137833
GGB233002906,화량교회,126.6791167,37.2131833
GGB233002908,보통3리입구,126.9778167,37.1894667
GGB233002909,청원3리,126.7613,37.1760333
GGB233002910,청원3리입구,126.7559333,37.1805667
GGB233002911,청원낚시터앞,126.7533833,37.1796
GGB233002912,사곳리마을회관,126.7245333,37.1562
GGB233002913,용두1리,126.70815,37.1442
GGB233002914,용포2리,126.7458667,37.2317833
GGB233002916,흥법리모래지,126.74015,37.1665833
GGB233002917,신남3통마을회관,126.8011667,37.1730167
GGB233002918,해문1리.질고개,126.7406667,37.2051833
GGB233002919,쌍송2리마을회관,126.7827167,37.186
GGB233002920,송정리,126.7869333,37.2192667
GGB233002921,금강아파트,126.80255,37.2104167
GGB233002922,장덕2리.현대자동차연구소,126.8118,37.1703667
GGB233002923,정원채고가,126.8235833,37.22335
GGB233002924,송림동,126.8220333,37.2215667
GGB233002925,송림동,126.8221667,37.2216
GGB233002926,당넘어앞,126.81785,37.25055
GGB233002927,장전리마을회관,126.8226833,37.2647667
GGB233002928,장전리입구,126.817,37.26355
GGB233002929,수화리,126.8175833,37.2572833
GGB233002930,당넘어앞,126.8179833,37.2505333
GGB233002931,신외1리,126.8151167,37.27
GGB233002932,신외1리,126.8151,37.2701333
GGB233002933,신외1리마을회관,126.8135833,37.2711167
GGB233002934,신외2리.고잔,126.81035,37.27535
GGB233002935,신외2리.고잔,126.81025,37.2753167
GGB233002936,송정리.큰말,126.7888667,37.2204
GGB233002937,송정1리마을회관,126.7899,37.2204667
GGB233002938,반정지하차도,127.0241833,37.22625
GGB233002939,마도면행정복지센터,126.7706667,37.2050333
GGB233002940,사강정형외과,126.73995,37.2135333
GGB233002941,화도중학교입구,126.7744833,37.2055667
GGB233002942,송정1리,126.7868,37.219
GGB233002943,마도초등학교,126.7739667,37.2038833
GGB233002944,마도초등학교,126.7740667,37.2039
GGB233002945,역말,126.7729833,37.2004
GGB233002946,역말,126.7732333,37.2005333
GGB233002947,마리실,126.7704333,37.1984333
GGB233002948,마리실,126.7706167,37.1984167
GGB233002949,해문2리마을회관,126.7464667,37.1978167
GGB233002950,동탄레이크자이더테라스,127.0951167,37.1696
GGB233002952,서연중고등학교,127.1117167,37.1613667
GGB233002953,서연중고등학교,127.1116833,37.1615333
GGB233002954,동탄119안전센터,127.0727833,37.205
GGB233002955,호수마을,126.9761167,37.1981
GGB233002956,와우2리,126.97635,37.2155667
GGB233002957,와우2리,126.9762667,37.2155833
GGB233002958,동철전자앞,126.9851667,37.23
GGB233002959,기안1통입구,126.9858333,37.2255833
GGB233002960,나은병원,126.87465,37.1146667
GGB233002961,구종점,126.9057,37.1329667
GGB233002962,기천3리.키울,126.90945,37.1915333
GGB233002963,하저교회앞,126.86685,37.1849667
GGB233002964,비봉면행정복지센터,126.8731667,37.2354833
GGB233002965,봉담초사거리,126.9481833,37.2245833
GGB233002966,독립운동기념관,126.8914,37.1247667
GGB233002967,한국폴리텍대학,126.8877833,37.1298
GGB233002968,우림주공아파트,126.9016333,37.12985
GGB233000523,발안마을주공아파트,126.9006833,37.1293833
GGB233000524,주공아파트,126.8999667,37.1304833
GGB233000525,우림아파트.화성노인회관,126.9028167,37.12785
GGB233000526,화성중고등학교,126.90545,37.1380667
GGB233000527,지월리입구,126.8973667,37.1438167
GGB233000528,수목원,126.8991833,37.1484667
GGB233000529,금산사입구,126.88315,37.19
GGB233000530,자안리,126.8736167,37.2041
GGB233000531,과학화예비군훈련장앞,126.8723,37.2162667
GGB233000532,매송휴먼시아,126.8781667,37.26615
GGB233000533,송라1리,126.88645,37.2754333
GGB233000534,원리,126.88495,37.27765
GGB233000535,원리,126.8851167,37.2775667
GGB233000536,송라리,126.8868,37.2749
GGB233000537,야목리,126.8777667,37.26525
GGB233000538,비봉성당,126.8713333,37.2499833
GGB233000539,양노리,126.8739667,37.23095
GGB233000540,과학화예비군훈련장앞,126.8723,37.2165333
GGB233000541,자안리,126.8737667,37.2042167
GGB233000542,금산사입구,126.88335,37.1899
GGB233000543,불이원.묘희원,126.8545833,37.2058333
GGB233000544,불이원.묘희원,126.85465,37.2056833
GGB233000545,구장1리,126.8991167,37.1555667
GGB233000546,수목원,126.8992,37.1479833
GGB233000547,노하3리.장나루,126.8495667,37.1550833
GGB233000548,상기1리세거리,126.9309167,37.2030333
GGB233000549,상기1리호현리,126.9277,37.2028167
GGB233000550,상기1리즘곰마을,126.9244167,37.2005833
GGB233000551,상기2리입구,126.9191,37.1994
GGB233000552,상기2리,126.916,37.1981
GGB233000553,기천저수지,126.90095,37.1936833
GGB233000554,청요리,126.8971167,37.1995
GGB233000555,청요사거리,126.88055,37.1982
GGB233000556,북양2리,126.8361167,37.2178333
GGB233000557,북양교차로,126.8559833,37.2111833
GGB233000558,자안리,126.87625,37.1980667
GGB233000559,청요사거리,126.8796,37.1978833
GGB233000560,청요3리,126.8860833,37.2007833
GGB233000561,청요1리,126.8974333,37.19955
GGB233000562,초당골앞,126.91065,37.1981167
GGB233000563,상기2리입구,126.9192333,37.1994833
GGB233000564,호현리.상기1리,126.9276,37.2028667
GGB233000565,수기리,126.97985,37.1998333
GGB233000566,아랫말.수기리,126.9780833,37.1991167
GGB233000567,수원신학교,126.9642833,37.2030333
GGB233000569,한백고등학교,127.11415,37.20775
GGB233000570,봉담한신아파트,126.9501167,37.2180667
GGB233000571,정현초.청림중,127.113,37.1726
GGB233000572,수원신학교,126.9644167,37.2030333
GGB233000573,수기리아랫말,126.9782,37.1993667
GGB233000574,흥법사입구,126.98035,37.20005
GGB233000575,수원대학교,126.9797667,37.2138333
GGB233000576,수원대학교,126.97915,37.2141667
GGB233000577,대양3리입구,126.9299333,37.08855
GGB233000578,대양3리입구,126.92995,37.08845
GGB233000579,동양콘크리트입구,126.9325167,37.0888167
GGB233000580,신한바이오캠,126.9379,37.0885167
GGB233000581,안녕농협삼거리,127.0147167,37.2051833
GGB233000582,남수원현대아파트,127.0106,37.2071
GGB233000583,우남블루존.원광병원,127.0092,37.2096667
GGB233000584,용주사,127.0052,37.21055
GGB233000586,신일해피트리2차아파트,126.97845,37.2166333
GGB233000587,북촌말입구,126.9767,37.21955
GGB233000588,봉담이마트,126.9736,37.2225333
GGB233000589,SK매직.우림그린빌리지,126.97205,37.2247833
GGB233000590,신일우남아파트,126.9716167,37.2266
GGB233000591,화성시민캠퍼스,126.97035,37.2291167
GGB233000593,수영오거리.방송통신대입구,126.9625167,37.2375167
GGB233000594,광도와이드빌,126.9718833,37.2265833
GGB233000595,우림그린빌리지,126.9724333,37.22455
GGB233000596,신일해피트리1차,126.9739333,37.2224667
GGB233000597,화성의과학대학교입구,126.8385167,37.2045
GGB233000598,북촌말앞,126.9765333,37.2200667
GGB233000599,홍익대.홍익디자인고,126.9784833,37.2170667
GGB233000601,용주사,127.0043167,37.2105333
GGB233000602,우남블루존.원광병원,127.0092333,37.2098333
GGB233000603,남수원현대아파트,127.0105167,37.2076667
GGB233001660,상봉초등학교,126.9537167,37.21825
GGB233001661,봉담중.고등학교,126.9538667,37.2193333
GGB233001662,병점고등학교,127.0430833,37.2051167
GGB233001663,병점고등학교,127.0433667,37.20515
GGB233001664,리체더포레스트,127.0494667,37.2089333
GGB233001665,리체더포레스트,127.0501,37.20895
GGB233001666,모아미래도2단지,127.0512833,37.2086667
GGB233001667,자연앤아너스빌.한마음초교,127.0547333,37.20825
GGB233001668,모아미래도1단지,127.0586167,37.2069167
GGB233001669,모아미래도1단지,127.0587,37.2070833
GGB233001670,백리앞,126.96075,37.1647833
GGB233001671,백리앞,126.9607833,37.1647
GGB233001672,미즈파크병원,127.0602333,37.20945
GGB233001673,미즈파크병원,127.0604667,37.2096333
GGB233001674,센트럴파크,127.0638167,37.2078
GGB233001675,센트럴파크,127.0639333,37.2080667
GGB233001676,금호어울림,127.0664833,37.20655
GGB233001677,한화꿈에그린아파트,127.06655,37.2068167
GGB233001678,메타폴리스,127.0707333,37.2053667
GGB233001679,동탄1동행정복지센터.헌혈의집,127.0725667,37.20665
GGB233001680,예당마을,127.0746167,37.20755
GGB233001681,신일유토빌정문,127.07505,37.20915
GGB233001682,예당예원초,127.0776667,37.2105667
GGB233001683,전하리교회.우미제일,127.0792833,37.21315
GGB233001684,늘푸른식당,126.8721667,37.1994
GGB233001685,주공5단지,127.04775,37.2099833
GGB233001686,에듀포레,127.0445667,37.2084167
GGB233001687,구포리입구,126.87155,37.2542667
GGB233001688,유진레미콘,126.9563667,37.1391667
GGB233001689,신일해피트리아파트,127.053,37.2001167
GGB233001690,두산신일아파트,127.0542667,37.2015667
GGB233001691,두산신일아파트,127.0543667,37.2014167
GGB233001692,모아포스코아파트,127.05795,37.2016333
GGB233001693,모아포스코아파트,127.0577333,37.2015
GGB233001694,수리재,126.9348333,37.1133833
GGB233001695,호수부영1차,127.1185667,37.1700333
GGB233001696,호수부영1차,127.119,37.1699167
GGB233001697,센트럴포레스트정문,127.06575,37.1971167
GGB233001698,센트럴포레스트정문,127.06605,37.1972
GGB233001699,호수부영6차.호수공원행복주택,127.11705,37.1674
GGB233001700,육탄10용사기념공원,127.0673333,37.1926833
GGB233001701,육탄10용사기념공원,127.0675167,37.1930333
GGB233001702,새강주공휴먼시아,127.0705167,37.1917167
GGB233001703,한화꿈에그린,127.0716667,37.1919333
GGB233001704,관항2리,126.9795333,37.1769167
GGB233001706,월드반도,127.0804167,37.1931
GGB233001707,솔빛동탄경남아너스빌,127.0745667,37.1992333
GGB233001709,봉담초,126.94525,37.2237167
GGB233001710,호수공원행복주택.호수부영6차,127.1173667,37.1671333
GGB233001711,백토리상공회의소,126.9304,37.1305333
GGB233001712,중흥에듀포레.에듀시티,126.94185,37.2317167
GGB233001713,나루마을.한화꿈에그린2차,127.07455,37.1913167
GGB233001714,신도브레뉴아파트,127.07385,37.1920333
GGB233001715,능동주공단지,127.0625,37.2134667
GGB233001716,능동주공단지,127.0624,37.2130167
GGB233001717,능동마을입구,127.0579333,37.2175667
GGB233001718,능동마을입구,127.0581333,37.21685
GGB233001719,대우푸르지오.예당고등학교,127.0793,37.20895
GGB233001720,동탄보건지소.우체국,127.07605,37.2071
